# QuizArena researched expansion batch 09
# Fields: round<TAB>category<TAB>value<TAB>difficulty<TAB>clue<TAB>response
# Research anchors: NIH/NCBI Bookshelf anatomy and physiology references (https://www.ncbi.nlm.nih.gov/books/); Computer History Museum technology timelines (https://computerhistory.org/timelines/) and Smithsonian technology collections (https://americanhistory.si.edu/).
# Research anchors: British Museum mythology collections (https://www.britishmuseum.org/); USGS Water Science School and geomorphology resources (https://www.usgs.gov/water-science-school); IOC Olympic studies and official governing-body histories (https://olympics.com/ioc/olympic-studies-centre).
# HUMAN BODY - 16 clues at each Double Jeopardy value
r2	Human Body	400	41	Tiny air sacs surrounded by capillaries provide most of the lungs' surface for gas exchange.	What are pulmonary alveoli?
r2	Human Body	400	41	Fingerlike projections lining the small intestine increase its absorptive surface.	What are intestinal villi?
r2	Human Body	400	41	The triangular kneecap embedded in the quadriceps tendon is this bone.	What is the patella?
r2	Human Body	400	41	The shallow socket on the shoulder blade receives the head of the upper-arm bone.	What is the glenoid cavity?
r2	Human Body	400	41	The stapes transmits vibration into the inner ear by pressing on this membrane-covered opening.	What is the oval window?
r2	Human Body	400	41	Smooth muscle changes lens shape for near or distant focus from this ring of tissue.	What is the ciliary body?
r2	Human Body	400	41	These paired laryngeal cartilages pivot to open and close the vocal folds.	What are the arytenoid cartilages?
r2	Human Body	400	41	This midline fibrous seam between the paired rectus abdominis muscles runs from the sternum to the pubic symphysis.	What is the linea alba?
r2	Human Body	400	41	This tough triangular sheet beneath the skin of the palm anchors that skin during gripping and continues into the fingers.	What is the palmar aponeurosis?
r2	Human Body	400	41	This bulging brainstem region relays signals between the cerebrum and cerebellum and helps regulate breathing.	What is the pons?
r2	Human Body	400	41	A pea-sized gland in a bony seat beneath the brain releases hormones controlling several other glands.	What is the pituitary gland?
r2	Human Body	400	41	Grape-like clusters in an abdominal gland synthesize and secrete digestive enzymes.	What are pancreatic acini?
r2	Human Body	400	41	The highly mineralized outer covering of a tooth's crown is this substance.	What is dental enamel?
r2	Human Body	400	41	Blood vessels, nerves, sweat glands, and hair follicles occupy this skin layer beneath the epidermis.	What is the dermis?
