# Authored research expansion batch 04.
# Fields: round<TAB>category<TAB>value<TAB>difficulty<TAB>clue<TAB>response
# Research anchors: Library and Archives Canada and Canadian government histories (https://library-archives.canada.ca/ and https://www.canada.ca/en/services/culture/history-heritage.html); USGS earth-science resources (https://www.usgs.gov/).
# Research anchors: IUPAC chemistry references (https://iupac.org/), NIST physics resources (https://www.nist.gov/topics/physics), and Royal Botanic Gardens, Kew plant science (https://www.kew.org/science).
r1	Canadian History	200	22	The British North America Act gave the new federation this formal name in 1867.	What was the Dominion of Canada?
r1	Canadian History	200	22	Parliament's long 1964 dispute over replacing the Red Ensign is remembered by this name.	What was the Great Flag Debate?
r1	Canadian History	200	22	This French explorer mapped the Gulf of St. Lawrence and recorded an Indigenous word that became "Canada."	Who was Jacques Cartier?
r1	Canadian History	200	22	Founded in Montreal, this fur-trading company rivaled the Hudson's Bay Company until their 1821 merger.	What was the North West Company?
r1	Canadian History	200	22	The North-West Mounted Police and Dominion Police merged in 1920 to form this national force.	What is the Royal Canadian Mounted Police?
r1	Canadian History	200	22	Official bilingualism and the 1982 Constitution marked the governments of this prime minister.	Who was Pierre Elliott Trudeau?
r1	Canadian History	200	22	This diplomat-turned-prime-minister won the 1957 Nobel Peace Prize for helping resolve the Suez Crisis.	Who was Lester B. Pearson?
r1	Canadian History	200	22	Terry Fox gave this name to his 1980 cross-country cancer fundraiser.	What was the Marathon of Hope?
r1	Canadian History	200	22	This Saskatchewan premier pioneered provincial hospital insurance and is often called the father of Medicare.	Who was Tommy Douglas?
r1	Canadian History	200	22	This Manitoba suffragist belonged to the Famous Five and helped women win the provincial vote in 1916.	Who was Nellie McClung?
r1	Canadian History	200	22	Montreal hosted this world's fair during Canada's centennial year.	What was Expo 67?
r1	Canadian History	200	22	The federal government cancelled this advanced Canadian interceptor-aircraft project in 1959.	What was the Avro Arrow?
r1	Canadian History	200	22	This Nova Scotia fishing and racing schooner appears on the Canadian dime.	What was the Bluenose?
r1	Canadian History	200	22	The federal government invoked this emergency law during both world wars and the October Crisis.	What was the War Measures Act?
r1	Canadian History	200	22	John Diefenbaker's government enacted this federal human-rights statute in 1960.	What was the Canadian Bill of Rights?
r1	Canadian History	200	22	Pierre Dugua de Mons and Samuel de Champlain established this Acadian settlement in 1605.	What was Port-Royal?
r1	Canadian History	400	36	A 1670 royal charter granted the Hudson's Bay Company trading rights over this enormous drainage territory.	What was Rupert's Land?
r1	Canadian History	400	36	France used this colonial name for lands that included present-day Nova Scotia and New Brunswick.	What was Acadia?
