# Authored research expansion batch 07.
# Fields: round<TAB>category<TAB>value<TAB>difficulty<TAB>clue<TAB>response
# Research anchors: railway museums and national transport collections; NOAA and IMO navigation resources (https://oceanservice.noaa.gov/navigation/ and https://www.imo.org/); institutional histories of notable firsts.
# Research anchors: IOC Olympic Studies Centre, IIHF, and NHL historical resources (https://olympics.com/ioc/olympic-studies-centre, https://www.iihf.com/, and https://records.nhl.com/).
r1	Trains	200	22	These transverse supports beneath the rails spread loads and keep the track at its proper width.	What are railway sleepers?
r1	Trains	200	22	The crew member at the controls of a locomotive has this job title in North American usage.	Who is a locomotive engineer?
r1	Trains	200	22	Traditionally placed at the end of a North American freight train, this car provided an office and lookout for the crew.	What is a caboose?
r1	Trains	200	22	Water tanks and a fuel bunker carried on the engine itself distinguish this steam-powered design from one hauling a separate tender.	What is a tank locomotive?
r1	Trains	200	22	An onboard engine generates electricity for traction motors in this widely used locomotive type.	What is a diesel-electric locomotive?
r1	Trains	200	22	A self-propelled passenger vehicle that can operate singly rather than being hauled by a separate locomotive is called this.	What is a railcar?
r1	Trains	200	22	A rotating bridge of track lets locomotives reverse direction or enter radial stalls at this device.	What is a railway turntable?
r1	Trains	200	22	Locomotives are serviced in this circular or semicircular engine house built around a turntable.	What is a roundhouse?
r1	Trains	200	22	Passengers wait beside the track on this raised station surface.	What is a railway platform?
r1	Trains	200	22	Electric trains collect current from this system of wires suspended above the track.	What is overhead catenary?
r1	Trains	200	22	This sturdy barrier at the end of a terminal track is designed to stop runaway rolling stock.	What is a buffer stop?
r1	Trains	200	22	A mechanical device joining one rail vehicle to another is known by this general term.	What is a railway coupler?
r1	Trains	200	22	Standardized boxes can transfer between ship, truck, and train without unloading their cargo; railroads call this traffic by this term.	What is intermodal freight?
r1	Trains	200	22	A passenger-carrying rail vehicle hauled as part of a train is commonly called this.	What is a railway coach?
r1	Trains	200	22	Hammered through a rail's base into a wooden tie, this fastener has an offset head.	What is a rail spike?
r1	Trains	200	22	Movable tapered rails guide wheels from one track to another at this piece of trackwork.	What is a railway switch?
r1	Trains	400	36	A train's wheels stay centered partly because each wheel has this projecting inner rim.	What is a wheel flange?
r1	Trains	400	36	Signals divide a line into sections so that only one train normally occupies each section under this safety method.	What is block signaling?
r1	Trains	400	36	This arrangement of signals and switches prevents operators from setting conflicting train routes.	What is railway interlocking?
