# Authored research expansion batch 01.
# Fields: round<TAB>category<TAB>value<TAB>difficulty<TAB>clue<TAB>response
# Research anchors: NHTSA vehicle-safety resources (https://www.nhtsa.gov/); FAA and Smithsonian aviation histories (https://www.faa.gov/ and https://airandspace.si.edu/); NASA mission references (https://science.nasa.gov/).
# Research anchors: Smithsonian National Zoo animal profiles (https://nationalzoo.si.edu/animals); U.S. Holocaust Memorial Museum and Imperial War Museums histories (https://www.ushmm.org/ and https://www.iwm.org.uk/).
r1	Cars	200	22	The driver turns this circular control to point the front wheels.	What is a steering wheel?
r1	Cars	200	22	Nils Bohlin's V-shaped Volvo restraint crosses both the chest and lap.	What is the three-point seat belt?
r1	Cars	200	22	This motor-driven blade sweeps rain and snow from the glass ahead of a driver.	What is a windshield wiper?
r1	Cars	200	22	This dashboard counter records the total distance a vehicle has traveled.	What is an odometer?
r1	Cars	200	22	A crash sensor can rapidly inflate this fabric safety cushion.	What is an airbag?
r1	Cars	200	22	This small threaded engine part creates the electrical arc that ignites a gasoline-air mixture.	What is a spark plug?
r1	Cars	200	22	A driver selects gears directly and usually operates a clutch in this type of gearbox.	What is a manual transmission?
r1	Cars	200	22	This type of gearbox changes ratios without requiring the driver to work a clutch pedal.	What is an automatic transmission?
r1	Cars	200	22	Often shortened to SUV, this vehicle class combines passenger seating with a tall, wagon-like body.	What is a sport utility vehicle?
r1	Cars	200	22	The roof folds or detaches on this open-air passenger-car body style.	What is a convertible?
r1	Cars	200	22	This long-roof car body extends its cargo area behind the rear seats and opens with a tailgate.	What is a station wagon?
r1	Cars	200	22	This kind of road vehicle stores electricity in a large rechargeable pack and has no gasoline engine.	What is a battery electric vehicle?
r1	Cars	200	22	Mounted inside near the top of the windshield, this reflective device lets a driver see traffic behind.	What is a rearview mirror?
r1	Cars	200	22	A driver operates this blinking lamp before changing direction or lanes.	What is a turn signal?
r1	Cars	200	22	In this modern tire construction, reinforcing cords run outward from bead to bead rather than diagonally.	What is a radial tire?
r1	Cars	200	22	Coolant releases engine heat through this finned exchanger, usually mounted behind the grille.	What is a radiator?
r1	Cars	400	36	This steering aid uses hydraulic or electric assistance so the driver needs less effort at the wheel.	What is power steering?
r1	Cars	400	36	In this braking design, pads squeeze a rotor attached to the wheel hub.	What is a disc brake?
r1	Cars	400	36	In this braking design, curved shoes press outward against the inside of a rotating cylinder.	What is a drum brake?
r1	Cars	400	36	Driven by the engine, this generator supplies current and recharges the 12-volt battery while a car runs.	What is an alternator?
r1	Cars	400	36	Turning the ignition energizes this electric device to crank the engine before combustion begins.	What is a starter motor?
r1	Cars	400	36	This device moves gasoline or diesel from the tank toward the engine.	What is a fuel pump?
r1	Cars	400	36	This suspension damper controls spring motion by forcing fluid through small passages.	What is a shock absorber?
r1	Cars	400	36	Adjusting toe, camber, and caster to specification is collectively called this service.	What is wheel alignment?
r1	Cars	400	36	This area beside and behind a vehicle cannot be seen directly through its conventional mirrors.	What is a blind spot?
r1	Cars	400	36	This adjustable seat component helps limit backward movement of an occupant's head in a rear impact.	What is a head restraint?
r1	Cars	400	36	The engine, suspension, and body are supported by this underlying vehicle structure or frame.	What is a chassis?
r1	Cars	400	36	Combustion pressure pushes this cylindrical engine component up and down inside a bore.	What is a piston?
r1	Cars	400	36	Connecting rods turn this shaft, converting the pistons' reciprocating motion into rotation.	What is a crankshaft?
r1	Cars	400	36	Lobes on this rotating shaft open an engine's intake and exhaust valves.	What is a camshaft?
r1	Cars	400	36	Exhaust gases from several cylinders first combine in this branched collector.	What is an exhaust manifold?
r1	Cars	400	36	This metal link drive can synchronize an engine's crank and valve gear in place of a toothed belt.	What is a timing chain?
r1	Cars	600	51	This heat exchanger cools compressed intake air before it enters a turbocharged engine.	What is an intercooler?
r1	Cars	600	51	Unlike an exhaust-driven turbo, this air compressor takes mechanical power directly from the engine.	What is a supercharger?
r1	Cars	600	51	In many conventional automatics, this fluid coupling transfers engine power to the gearbox.	What is a torque converter?
r1	Cars	600	51	This gearbox mechanism matches the speeds of a gear and shaft before they engage, easing shifts.	What is synchromesh?
r1	Cars	600	51	A small gear moving along a straight toothed bar gives this common steering system its name.	What is rack-and-pinion steering?
r1	Cars	600	51	With this suspension arrangement, one wheel can move vertically without forcing the opposite wheel to move.	What is independent suspension?
r1	Cars	600	51	Upper and lower A-shaped arms locate each wheel in this performance-oriented suspension design.	What is double-wishbone suspension?
r1	Cars	600	51	Wheels, tires, brakes, and other components not carried by the springs contribute to this mass.	What is unsprung mass?
r1	Cars	600	51	This dimension is measured between the centers of a vehicle's front and rear axles.	What is wheelbase?
r1	Cars	600	51	This engine ratio compares a cylinder's largest volume with its smallest volume.	What is compression ratio?
r1	Cars	600	51	Closing the throttle in gear can slow a car through pumping and friction losses, a technique called this.	What is engine braking?
r1	Cars	600	51	Hydraulic pressure moves pistons in this housing, pressing pads against a brake rotor.	What is a brake caliper?
r1	Cars	600	51	Mounted in the exhaust, this device measures residual O2 so engine controls can adjust the fuel mixture.	What is an oxygen sensor?
r1	Cars	600	51	This safety system selectively brakes individual wheels to help correct a developing skid.	What is electronic stability control?
r1	Cars	600	51	Dashboard warnings from sensors inside the wheels are the work of this safety system, abbreviated TPMS.	What is a tire-pressure monitoring system?
r1	Cars	600	51	Unless a coded key or transponder is recognized, this anti-theft device prevents the engine from running.	What is an engine immobilizer?
r1	Cars	800	68	This steering principle makes the inner front wheel turn more sharply than the outer one in a corner.	What is Ackermann steering geometry?
r1	Cars	800	68	Viewed from the front, a wheel's inward or outward tilt from vertical is measured by this alignment angle.	What is camber angle?
r1	Cars	800	68	Viewed from the side, the fore-and-aft tilt of the steering axis is measured by this alignment angle.	What is caster angle?
